School Year,Topic,Grade,District,District Name,Proficient,Total,% Proficient,Proficient Category,District Office Location,Iowa ZIP Code Tabulation Areas,Iowa Watersheds (HUC 10),Iowa Watershed Sub-Basins (HUC 08),US Counties
2017,Math,5,1197,Clarinda Comm School District,59,83,71.1,70.1 - 80%,,,,,
2017,Reading,7,5895,Seymour Comm School District,12,16,75.0,70.1 - 80%,,,,,
2017,Reading,11,4777,North Linn Comm School District,31,41,75.6,70.1 - 80%,,,,,
2017,Math,6,6460,Tri-Center Comm School District,30,42,71.4,70.1 - 80%,,,,,
2017,Reading,3,3420,Lake Mills Comm School District,35,44,79.5,70.1 - 80%,,,,,
2017,Reading,6,0063,Akron Westfield Comm School District,32,37,86.5,80.1 - 90%,,,,,
2017,Reading,5,1053,Cedar Rapids Comm School District,735,1016,72.3,70.1 - 80%,,,,,
2017,Reading,6,6462,Tri-County Comm School District,19,26,73.1,70.1 - 80%,,,,,
2017,Math,7,3609,Lenox Comm School District,35,40,87.5,80.1 - 90%,,,,,
2017,Math,5,4505,Mormon Trail Comm School District,11,16,68.8,60.1 - 70%,,,,,
2017,Math,3,1675,Delwood Comm School District,17,18,94.4,90.1 - 100%,,,,,
2017,Math,8,7047,Winfield-Mt Union Comm School District,28,31,90.3,90.1 - 100%,,,,,
2017,Reading,6,6854,Wayne Comm School District,27,30,90.0,80.1 - 90%,,,,,
2017,Math,3,0504,Battle Creek-Ida Grove Comm School District,43,52,82.7,80.1 - 90%,,,,,
2017,Reading,8,4068,Marcus-Meriden-Cleghorn Comm School District,0,0,0.0,Not Reportable,,,,,
2017,Reading,6,4779,North Polk Comm School District,98,121,81.0,80.1 - 90%,,,,,
2017,Reading,11,0441,AHSTW Comm School District,45,54,83.3,80.1 - 90%,,,,,
2017,Math,3,2113,Essex Comm School District,10,13,76.9,70.1 - 80%,,,,,
2017,Math,4,0720,Bondurant-Farrar Comm School District,129,151,85.4,80.1 - 90%,,,,,
2017,Math,8,5823,Schaller-Crestland Comm School District,35,42,83.3,80.1 - 90%,,,,,
2017,Reading,8,3537,Laurens-Marathon Comm School District,7,13,53.8,50.1 - 60%,,,,,
2017,Math,7,2862,Hartley-Melvin-Sanborn Comm School District,29,32,90.6,90.1 - 100%,,,,,
2017,Math,7,6990,West Sioux Comm School District,51,56,91.1,90.1 - 100%,,,,,
2017,Reading,3,1278,Clinton Comm School District,170,227,74.9,70.1 - 80%,,,,,
2017,Reading,4,4023,Manson Northwest Webster Comm School District,42,61,68.9,60.1 - 70%,,,,,
2017,Reading,11,4068,Marcus-Meriden-Cleghorn Comm School District,17,24,70.8,70.1 - 80%,,,,,
2017,Reading,11,6093,Solon Comm School District,96,108,88.9,80.1 - 90%,,,,,
2017,Math,4,6579,Urbandale Comm School District,241,271,88.9,80.1 - 90%,,,,,
2017,Reading,7,2295,Forest City Comm School District,56,74,75.7,70.1 - 80%,,,,,
2017,Reading,6,0621,Bettendorf Comm School District,251,319,78.7,70.1 - 80%,,,,,
2017,Reading,4,1975,River Valley Comm School District,21,31,67.7,60.1 - 70%,,,,,
2017,Math,6,1215,Clarksville Comm School District,16,17,94.1,90.1 - 100%,,,,,
2017,Reading,4,3744,Lisbon Comm School District,40,50,80.0,70.1 - 80%,,,,,
2017,Reading,6,4774,North Fayette Comm School District,45,54,83.3,80.1 - 90%,,,,,
2017,Math,11,4797,Norwalk Comm School District,178,197,90.4,90.1 - 100%,,,,,
2017,Math,3,1953,Earlham Comm School District,48,54,88.9,80.1 - 90%,,,,,
2017,Reading,6,6101,Southeast Polk Comm School District,442,529,83.6,80.1 - 90%,,,,,
2017,Math,3,0099,Alburnett Comm School District,43,45,95.6,90.1 - 100%,,,,,
2017,Math,5,3168,IKM-Manning Comm School District,36,44,81.8,80.1 - 90%,,,,,
2017,Math,7,2493,Gilmore City-Bradgate Comm School District,0,0,0.0,Not Reportable,,,,,
2017,Math,6,0657,Eddyville-Blakesburg- Fremont CSD,48,53,90.6,90.1 - 100%,,,,,
2017,Math,3,5895,Seymour Comm School District,14,23,60.9,60.1 - 70%,,,,,
2017,Reading,6,4860,Odebolt-Arthur Comm School District,51,68,75.0,70.1 - 80%,,,,,
2017,Math,6,2511,Glenwood Comm School District,139,156,89.1,80.1 - 90%,,,,,
2017,Reading,7,6102,Spencer Comm School District,116,138,84.1,80.1 - 90%,,,,,
2017,Math,5,3114,Indianola Comm School District,219,244,89.8,80.1 - 90%,,,,,
2017,Reading,8,6990,West Sioux Comm School District,45,57,78.9,70.1 - 80%,,,,,
2017,Math,5,2113,Essex Comm School District,8,11,72.7,70.1 - 80%,,,,,
2017,Reading,5,4995,Osage Comm School District,48,62,77.4,70.1 - 80%,,,,,
2017,Math,4,3186,Janesville Consolidated School District,22,31,71.0,70.1 - 80%,,,,,
2017,Math,7,2113,Essex Comm School District,11,13,84.6,80.1 - 90%,,,,,
2017,Math,3,5486,Remsen-Union Comm School District,16,21,76.2,70.1 - 80%,,,,,
2017,Math,7,3330,Keota Comm School District,9,10,90.0,80.1 - 90%,,,,,
2017,Math,11,4023,Manson Northwest Webster Comm School District,42,49,85.7,80.1 - 90%,,,,,
2017,Math,7,2754,Guthrie Center Comm School District,0,0,0.0,Not Reportable,,,,,
2017,Reading,5,6175,Starmont Comm School District,39,44,88.6,80.1 - 90%,,,,,
2017,Reading,4,0108,Alden Comm School District,10,15,66.7,60.1 - 70%,,,,,
2017,Reading,8,5283,Pocahontas Area Comm School District,41,51,80.4,80.1 - 90%,,,,,
2017,Math,5,2151,Exira-Elk Horn- Kimballton Comm Sch Dist,14,21,66.7,60.1 - 70%,,,,,
2017,Reading,3,2088,Emmetsburg Comm School District,40,49,81.6,80.1 - 90%,,,,,
2017,Math,11,1079,Central Lee Comm School District,69,87,79.3,70.1 - 80%,,,,,
2017,Math,8,6264,West Central Valley Comm School District,53,58,91.4,90.1 - 100%,,,,,
2017,Math,5,0387,Atlantic Comm School District,80,96,83.3,80.1 - 90%,,,,,
2017,Math,7,4890,Okoboji Comm School District,66,74,89.2,80.1 - 90%,,,,,
2017,Reading,11,1917,Boyer Valley Comm School District,32,38,84.2,80.1 - 90%,,,,,
2017,Math,5,4536,Mount Pleasant Comm School District,82,115,71.3,70.1 - 80%,,,,,
2017,Math,4,7038,Wilton Comm School District,57,73,78.1,70.1 - 80%,,,,,
2017,Math,4,3906,Lynnville-Sully Comm School District,27,33,81.8,80.1 - 90%,,,,,
2017,Math,3,1989,Edgewood-Colesburg Comm School District,28,35,80.0,70.1 - 80%,,,,,
2017,Reading,5,7098,Woodbury Central Comm School District,35,41,85.4,80.1 - 90%,,,,,
2017,Reading,5,6471,Tripoli Comm School District,21,26,80.8,80.1 - 90%,,,,,
2017,Reading,8,7047,Winfield-Mt Union Comm School District,24,31,77.4,70.1 - 80%,,,,,
2017,Reading,5,6030,Sioux Center Comm School District,69,101,68.3,60.1 - 70%,,,,,
2017,Reading,6,1221,Clear Creek Amana Comm School District,118,146,80.8,80.1 - 90%,,,,,
2017,Math,5,3330,Keota Comm School District,19,28,67.9,60.1 - 70%,,,,,
2017,Math,4,1944,Eagle Grove Comm School District,56,67,83.6,80.1 - 90%,,,,,
2017,Math,8,3609,Lenox Comm School District,22,27,81.5,80.1 - 90%,,,,,
2017,Math,3,3119,Interstate 35 Comm School District,51,60,85.0,80.1 - 90%,,,,,
2017,Math,8,6768,Washington Comm School District,80,109,73.4,70.1 - 80%,,,,,
2017,Math,3,0549,Bedford Comm School District,29,34,85.3,80.1 - 90%,,,,,
2017,Reading,8,6165,Stanton Comm School District,12,20,60.0,50.1 - 60%,,,,,
2017,Reading,5,6219,Storm Lake Comm School District,98,141,69.5,60.1 - 70%,,,,,
2017,Math,7,6651,Villisca Comm School District,34,47,72.3,70.1 - 80%,,,,,
2017,Math,8,6536,Union Comm School District,64,78,82.1,80.1 - 90%,,,,,
2017,Math,7,0261,Ankeny Comm School District,747,809,92.3,90.1 - 100%,,,,,
2017,Reading,6,4878,Ogden Comm School District,36,41,87.8,80.1 - 90%,,,,,
2017,Math,11,0243,Andrew Comm School District,0,0,0.0,Not Reportable,,,,,
2017,Math,7,5949,Sheldon Comm School District,70,73,95.9,90.1 - 100%,,,,,
2017,Reading,5,6453,Treynor Comm School District,61,63,96.8,90.1 - 100%,,,,,
2017,Math,4,0441,AHSTW Comm School District,25,45,55.6,50.1 - 60%,,,,,
2017,Math,11,3231,Johnston Comm School District,430,468,91.9,90.1 - 100%,,,,,
2017,Math,5,4581,Muscatine Comm School District,251,371,67.7,60.1 - 70%,,,,,
2017,Math,5,1359,Colo-NESCO Comm School District,24,28,85.7,80.1 - 90%,,,,,
2017,Math,11,2295,Forest City Comm School District,80,92,87.0,80.1 - 90%,,,,,
2017,Reading,5,4777,North Linn Comm School District,31,42,73.8,70.1 - 80%,,,,,
2017,Reading,4,6003,Sidney Comm School District,12,19,63.2,60.1 - 70%,,,,,
2017,Math,6,4878,Ogden Comm School District,36,41,87.8,80.1 - 90%,,,,,
2017,Reading,11,3798,Logan-Magnolia Comm School District,46,58,79.3,70.1 - 80%,,,,,
2017,Reading,7,2977,Highland Comm School District,29,48,60.4,60.1 - 70%,,,,,
2017,Reading,5,4599,Nashua-Plainfield Comm School District,29,39,74.4,70.1 - 80%,,,,,
2017,Reading,3,2673,Nodaway Valley Comm School District,29,46,63.0,60.1 - 70%,,,,,
2017,Math,7,5310,Postville Comm School District,32,51,62.7,60.1 - 70%,,,,,
2017,Reading,7,3816,Lone Tree Comm School District,24,39,61.5,60.1 - 70%,,,,,
2017,Reading,8,6471,Tripoli Comm School District,27,38,71.1,70.1 - 80%,,,,,
2017,Math,3,1197,Clarinda Comm School District,70,82,85.4,80.1 - 90%,,,,,
2017,Math,7,5283,Pocahontas Area Comm School District,47,52,90.4,90.1 - 100%,,,,,
2017,Math,3,2403,Garner-Hayfield-Ventura Comm School District,60,70,85.7,80.1 - 90%,,,,,
2017,Math,7,6591,Valley Comm School District,63,70,90.0,80.1 - 90%,,,,,
2017,Math,5,4797,Norwalk Comm School District,182,212,85.8,80.1 - 90%,,,,,
2017,Math,6,1197,Clarinda Comm School District,56,77,72.7,70.1 - 80%,,,,,
2017,Math,11,2846,Harris-Lake Park Comm School District,19,19,100.0,90.1 - 100%,,,,,
2017,Reading,5,5184,Perry Comm School District,79,111,71.2,70.1 - 80%,,,,,
2017,Reading,5,4203,Mediapolis Comm School District,55,61,90.2,90.1 - 100%,,,,,
2017,Math,4,5163,Pekin Comm School District,32,34,94.1,90.1 - 100%,,,,,
2017,Math,4,0333,North Union Comm School District,25,31,80.6,80.1 - 90%,,,,,
2017,Math,5,1278,Clinton Comm School District,196,243,80.7,80.1 - 90%,,,,,
2017,Reading,7,6453,Treynor Comm School District,50,58,86.2,80.1 - 90%,,,,,
2017,Math,4,4905,Olin Consolidated School District,11,14,78.6,70.1 - 80%,,,,,
2017,Math,6,2169,Fairfield Comm School District,97,126,77.0,70.1 - 80%,,,,,
2017,Reading,4,0063,Akron Westfield Comm School District,44,52,84.6,80.1 - 90%,,,,,
2017,Reading,3,3645,Lewis Central Comm School District,149,198,75.3,70.1 - 80%,,,,,
2017,Reading,5,3555,Lawton-Bronson Comm School District,42,42,100.0,90.1 - 100%,,,,,
2017,Math,8,0977,Cardinal Comm School District,21,36,58.3,50.1 - 60%,,,,,
2017,Reading,6,1989,Edgewood-Colesburg Comm School District,21,32,65.6,60.1 - 70%,,,,,
2017,Reading,6,4905,Olin Consolidated School District,,,,Not Reportable,,,,,
2017,Reading,6,1107,Chariton Comm School District,60,78,76.9,70.1 - 80%,,,,,
2017,Reading,5,1116,Charles City Comm School District,67,93,72.0,70.1 - 80%,,,,,
2017,Math,3,4023,Manson Northwest Webster Comm School District,31,41,75.6,70.1 - 80%,,,,,
2017,Reading,3,1619,Davis County Comm School District,68,98,69.4,60.1 - 70%,,,,,
2017,Reading,7,2673,Nodaway Valley Comm School District,33,47,70.2,70.1 - 80%,,,,,
2017,Math,6,4772,Central Springs Comm School District,34,45,75.6,70.1 - 80%,,,,,
2017,Math,7,0576,Belle Plaine Comm School District,40,44,90.9,90.1 - 100%,,,,,
2017,Math,3,3420,Lake Mills Comm School District,33,44,75.0,70.1 - 80%,,,,,
2017,Math,4,0916,CAL Comm School District,13,19,68.4,60.1 - 70%,,,,,
2017,Math,5,0603,Bennett Comm School District,,,,Not Reportable,,,,,
2017,Math,6,5121,Panorama Comm School District,38,47,80.9,80.1 - 90%,,,,,
2017,Math,4,2556,Graettinger-Terril Comm School District,17,24,70.8,70.1 - 80%,,,,,
2017,Reading,5,2403,Garner-Hayfield-Ventura Comm School District,51,69,73.9,70.1 - 80%,,,,,
2017,Math,4,4356,Missouri Valley Comm School District,31,59,52.5,50.1 - 60%,,,,,
2017,Math,8,1611,Davenport Comm School District,572,979,58.4,50.1 - 60%,,,,,
2017,Math,11,0585,Bellevue Comm School District,34,42,81.0,80.1 - 90%,,,,,
2017,Math,6,5139,Paton-Churdan Comm School District,11,12,91.7,90.1 - 100%,,,,,
2017,Math,3,5751,St Ansgar Comm School District,44,45,97.8,90.1 - 100%,,,,,
2017,Reading,7,1211,Clarke Comm School District,68,86,79.1,70.1 - 80%,,,,,
2017,Math,6,6768,Washington Comm School District,76,101,75.2,70.1 - 80%,,,,,
2017,Reading,7,5994,Sibley-Ocheyedan Comm School District,47,56,83.9,80.1 - 90%,,,,,
2017,Math,4,6741,East Sac County Comm School District,64,69,92.8,90.1 - 100%,,,,,
2017,Reading,5,4122,Martensdale-St Marys Comm School District,33,45,73.3,70.1 - 80%,,,,,
2017,Math,6,6987,West Monona Comm School District,35,49,71.4,70.1 - 80%,,,,,
2017,Reading,3,1970,East Union Comm School District,29,39,74.4,70.1 - 80%,,,,,
2017,Reading,11,4787,North Winneshiek Comm School District,0,0,0.0,Not Reportable,,,,,
2017,Math,3,6987,West Monona Comm School District,30,41,73.2,70.1 - 80%,,,,,
2017,Math,6,2826,Harlan Comm School District,88,97,90.7,90.1 - 100%,,,,,
2017,Reading,11,0261,Ankeny Comm School District,609,668,91.2,90.1 - 100%,,,,,
2017,Reading,11,6035,Sioux Central Comm School District,49,63,77.8,70.1 - 80%,,,,,
2017,Reading,5,4212,Melcher-Dallas Comm School District,15,17,88.2,80.1 - 90%,,,,,
2017,Reading,7,6854,Wayne Comm School District,31,42,73.8,70.1 - 80%,,,,,
2017,Math,4,6651,Villisca Comm School District,16,21,76.2,70.1 - 80%,,,,,
2017,Reading,7,5805,Saydel Comm School District,58,90,64.4,60.1 - 70%,,,,,
2017,Reading,3,3168,IKM-Manning Comm School District,28,35,80.0,70.1 - 80%,,,,,
2017,Reading,8,3033,Hubbard-Radcliffe Comm School District,45,60,75.0,70.1 - 80%,,,,,
2017,Reading,8,6937,West Burlington Ind School District,50,66,75.8,70.1 - 80%,,,,,
2017,Reading,4,0585,Bellevue Comm School District,28,34,82.4,80.1 - 90%,,,,,
2017,Reading,11,1863,Dubuque Comm School District,532,717,74.2,70.1 - 80%,,,,,
2017,Math,7,0279,Aplington-Parkersburg Comm School District,51,54,94.4,90.1 - 100%,,,,,
2017,Math,7,4772,Central Springs Comm School District,62,67,92.5,90.1 - 100%,,,,,
2017,Reading,3,5310,Postville Comm School District,26,46,56.5,50.1 - 60%,,,,,
2017,Reading,8,5643,Roland-Story Comm School District,64,79,81.0,80.1 - 90%,,,,,
2017,Math,4,4773,Northeast Comm School District,52,59,88.1,80.1 - 90%,,,,,
2017,Reading,8,4890,Okoboji Comm School District,52,63,82.5,80.1 - 90%,,,,,
2017,Reading,5,2376,Galva-Holstein Comm School District,30,36,83.3,80.1 - 90%,,,,,
2017,Math,4,4023,Manson Northwest Webster Comm School District,43,61,70.5,70.1 - 80%,,,,,
2017,Math,4,3978,East Mills Comm School District,30,34,88.2,80.1 - 90%,,,,,
2017,Math,7,2846,Harris-Lake Park Comm School District,20,23,87.0,80.1 - 90%,,,,,
2017,Reading,6,6592,Van Buren Comm School District,28,39,71.8,70.1 - 80%,,,,,
2017,Reading,6,3798,Logan-Magnolia Comm School District,36,45,80.0,70.1 - 80%,,,,,
2017,Reading,4,6030,Sioux Center Comm School District,76,90,84.4,80.1 - 90%,,,,,
2017,Reading,11,5510,Riverside Comm School District,27,35,77.1,70.1 - 80%,,,,,
2017,Reading,7,6822,Waukee Comm School District,576,660,87.3,80.1 - 90%,,,,,
2017,Math,7,6854,Wayne Comm School District,37,42,88.1,80.1 - 90%,,,,,
2017,Reading,7,4860,Odebolt-Arthur Comm School District,55,65,84.6,80.1 - 90%,,,,,
2017,Math,6,0072,Albert City-Truesdale Comm School District,9,12,75.0,70.1 - 80%,,,,,
2017,Math,5,0657,Eddyville-Blakesburg- Fremont CSD,49,70,70.0,60.1 - 70%,,,,,
2017,Reading,7,4536,Mount Pleasant Comm School District,79,118,66.9,60.1 - 70%,,,,,
2017,Math,5,1917,Boyer Valley Comm School District,27,29,93.1,90.1 - 100%,,,,,
2017,Reading,4,2313,Fort Dodge Comm School District,160,238,67.2,60.1 - 70%,,,,,
2017,Reading,7,0414,Audubon Comm School District,31,34,91.2,90.1 - 100%,,,,,
2017,Math,3,6854,Wayne Comm School District,34,39,87.2,80.1 - 90%,,,,,
2017,Math,4,6175,Starmont Comm School District,33,38,86.8,80.1 - 90%,,,,,
2017,Reading,3,3114,Indianola Comm School District,203,242,83.9,80.1 - 90%,,,,,
2017,Reading,7,6471,Tripoli Comm School District,18,22,81.8,80.1 - 90%,,,,,
2017,Reading,11,2511,Glenwood Comm School District,108,125,86.4,80.1 - 90%,,,,,
2017,Reading,6,1197,Clarinda Comm School District,43,77,55.8,50.1 - 60%,,,,,
2017,Reading,5,4785,North Tama County Comm School District,24,34,70.6,70.1 - 80%,,,,,
2017,Math,8,6534,Underwood Comm School District,43,60,71.7,70.1 - 80%,,,,,
2017,Reading,7,4086,Marion Independent School District,106,137,77.4,70.1 - 80%,,,,,
2017,Math,3,5256,Pleasantville Comm School District,45,49,91.8,90.1 - 100%,,,,,
2017,Reading,6,6975,West Liberty Comm School District,45,71,63.4,60.1 - 70%,,,,,
2017,Math,7,4905,Olin Consolidated School District,0,0,0.0,Not Reportable,,,,,
2017,Math,11,1221,Clear Creek Amana Comm School District,79,107,73.8,70.1 - 80%,,,,,
2017,Math,4,0261,Ankeny Comm School District,760,816,93.1,90.1 - 100%,,,,,
2017,Math,6,1431,Corning Comm School District,0,0,0.0,Not Reportable,,,,,
2017,Reading,4,0355,Ar-We-Va Comm School District,11,18,61.1,60.1 - 70%,,,,,
2017,Math,3,0108,Alden Comm School District,16,18,88.9,80.1 - 90%,,,,,
2017,Math,7,4995,Osage Comm School District,49,57,86.0,80.1 - 90%,,,,,
2017,Reading,3,5184,Perry Comm School District,73,107,68.2,60.1 - 70%,,,,,
2017,Reading,7,7092,Woodbine Comm School District,28,34,82.4,80.1 - 90%,,,,,
2017,Math,8,0504,Battle Creek-Ida Grove Comm School District,0,0,0.0,Not Reportable,,,,,
2017,Reading,11,4775,Northeast Hamilton Comm School District,0,0,0.0,Not Reportable,,,,,
2017,Reading,5,6579,Urbandale Comm School District,238,280,85.0,80.1 - 90%,,,,,
2017,Math,8,6795,Waterloo Comm School District,460,662,69.5,60.1 - 70%,,,,,
2017,Math,8,0099,Alburnett Comm School District,32,45,71.1,70.1 - 80%,,,,,
2017,Reading,8,3841,Louisa-Muscatine Comm School District,40,59,67.8,60.1 - 70%,,,,,
2017,Math,8,4599,Nashua-Plainfield Comm School District,37,45,82.2,80.1 - 90%,,,,,
2017,Math,3,3897,LuVerne Comm School District,,,,Not Reportable,,,,,
2017,Reading,4,5976,Shenandoah Comm School District,59,74,79.7,70.1 - 80%,,,,,
2017,Reading,8,0846,Brooklyn-Guernsey-Malcom Comm School District,25,32,78.1,70.1 - 80%,,,,,
2017,Reading,3,2988,Hinton Comm School District,44,50,88.0,80.1 - 90%,,,,,
2017,Math,6,6273,Sumner-Fredericksburg Comm School District,47,58,81.0,80.1 - 90%,,,,,
2017,Reading,4,0914,CAM Comm School District,32,51,62.7,60.1 - 70%,,,,,
2017,Math,6,6093,Solon Comm School District,78,90,86.7,80.1 - 90%,,,,,
2017,Reading,3,5643,Roland-Story Comm School District,59,69,85.5,80.1 - 90%,,,,,
2017,Reading,7,3186,Janesville Consolidated School District,20,24,83.3,80.1 - 90%,,,,,
2017,Math,6,1062,Center Point-Urbana Comm School District,90,105,85.7,80.1 - 90%,,,,,
2017,Math,3,6035,Sioux Central Comm School District,32,47,68.1,60.1 - 70%,,,,,
2017,Math,7,6094,Southeast Warren Comm School District,31,35,88.6,80.1 - 90%,,,,,
2017,Reading,4,1719,Denver Comm School District,48,60,80.0,70.1 - 80%,,,,,
2017,Math,8,1791,Dike-New Hartford Comm School District,52,63,82.5,80.1 - 90%,,,,,
2017,Math,5,0549,Bedford Comm School District,38,40,95.0,90.1 - 100%,,,,,
2017,Reading,4,0747,Boyden-Hull Comm School District,33,38,86.8,80.1 - 90%,,,,,
2017,Reading,4,4644,Newell-Fonda Comm School District,28,37,75.7,70.1 - 80%,,,,,
2017,Reading,4,2834,Harmony Comm School District,13,14,92.9,90.1 - 100%,,,,,
2017,Math,11,0099,Alburnett Comm School District,41,45,91.1,90.1 - 100%,,,,,
2017,Math,8,3204,Jesup Comm School District,53,60,88.3,80.1 - 90%,,,,,
2017,Reading,3,1233,Clear Lake Comm School District,76,95,80.0,70.1 - 80%,,,,,
2017,Math,3,0918,Calamus-Wheatland Comm School District,34,41,82.9,80.1 - 90%,,,,,
2017,Reading,8,1278,Clinton Comm School District,167,225,74.2,70.1 - 80%,,,,,
2017,Reading,6,1953,Earlham Comm School District,27,31,87.1,80.1 - 90%,,,,,
2017,Math,11,0472,Ballard Comm School District,99,124,79.8,70.1 - 80%,,,,,
2017,Reading,7,4122,Martensdale-St Marys Comm School District,22,38,57.9,50.1 - 60%,,,,,
2017,Math,7,6453,Treynor Comm School District,56,58,96.6,90.1 - 100%,,,,,
2017,Math,11,3033,Hubbard-Radcliffe Comm School District,0,0,0.0,Not Reportable,,,,,
2017,Reading,3,7002,Whiting Comm School District,,,,Not Reportable,,,,,
2017,Math,6,5877,Sergeant Bluff-Luton Comm School District,104,121,86.0,80.1 - 90%,,,,,
2017,Math,4,7098,Woodbury Central Comm School District,32,42,76.2,70.1 - 80%,,,,,
2017,Reading,4,1221,Clear Creek Amana Comm School District,130,164,79.3,70.1 - 80%,,,,,
2017,Reading,6,4131,Mason City Comm School District,176,250,70.4,70.1 - 80%,,,,,
2017,Reading,8,3195,Greene County Comm School District,79,99,79.8,70.1 - 80%,,,,,
2017,Math,8,6165,Stanton Comm School District,16,20,80.0,70.1 - 80%,,,,,
2017,Math,4,4779,North Polk Comm School District,128,136,94.1,90.1 - 100%,,,,,
2017,Math,8,2124,Estherville Lincoln Central Com Sch Dist,56,85,65.9,60.1 - 70%,,,,,
2017,Math,7,3348,Kingsley-Pierson Comm School District,22,25,88.0,80.1 - 90%,,,,,
2017,Math,11,4043,Maquoketa Valley Comm School District,47,51,92.2,90.1 - 100%,,,,,
2017,Reading,6,2846,Harris-Lake Park Comm School District,19,21,90.5,90.1 - 100%,,,,,
2017,Math,5,6509,Turkey Valley Comm School District,18,20,90.0,80.1 - 90%,,,,,
2017,Reading,8,0819,West Hancock Comm School District,36,43,83.7,80.1 - 90%,,,,,
2017,Reading,8,5163,Pekin Comm School District,38,50,76.0,70.1 - 80%,,,,,
2017,Reading,6,3105,Independence Comm School District,70,94,74.5,70.1 - 80%,,,,,
2017,Reading,3,4086,Marion Independent School District,122,146,83.6,80.1 - 90%,,,,,
2017,Math,8,5013,Oskaloosa Comm School District,98,175,56.0,50.1 - 60%,,,,,
2017,Reading,4,4617,Nevada Comm School District,94,110,85.5,80.1 - 90%,,,,,
2017,Reading,11,3105,Independence Comm School District,90,107,84.1,80.1 - 90%,,,,,
2017,Math,7,1107,Chariton Comm School District,68,88,77.3,70.1 - 80%,,,,,
